datetime,date,gage_height_ft
2014-04-23 23:00:00,2014-04-23,2.88
2014-04-24 23:00:00,2014-04-24,2.81
2014-04-25 23:00:00,2014-04-25,2.81
2014-04-26 23:00:00,2014-04-26,2.75
2014-04-27 23:00:00,2014-04-27,2.82
2014-04-28 23:00:00,2014-04-28,4.05
2014-04-29 23:00:00,2014-04-29,4.08
2014-04-30 23:00:00,2014-04-30,4.75
2014-05-01 23:00:00,2014-05-01,3.62
2014-05-02 23:00:00,2014-05-02,3.31
2014-05-03 23:00:00,2014-05-03,3.15
2014-05-04 23:00:00,2014-05-04,3.03
2014-05-05 23:00:00,2014-05-05,2.95
2014-05-06 23:00:00,2014-05-06,2.89
2014-05-07 23:00:00,2014-05-07,2.82
2014-05-08 23:00:00,2014-05-08,2.78
2014-05-09 23:00:00,2014-05-09,2.75
2014-05-10 23:00:00,2014-05-10,2.80
2014-05-11 23:00:00,2014-05-11,2.69
2014-05-12 23:00:00,2014-05-12,2.63
2014-05-13 23:00:00,2014-05-13,2.59
2014-05-14 23:00:00,2014-05-14,3.09
2014-05-15 23:00:00,2014-05-15,3.16
2014-05-16 23:00:00,2014-05-16,2.94
2014-05-17 23:00:00,2014-05-17,2.82
2014-05-18 23:00:00,2014-05-18,2.75
2014-05-19 23:00:00,2014-05-19,2.71
2014-05-20 23:00:00,2014-05-20,2.63
2014-05-21 23:00:00,2014-05-21,2.58
2014-05-22 23:00:00,2014-05-22,2.53
2014-05-23 23:00:00,2014-05-23,2.46
2014-05-24 23:00:00,2014-05-24,2.43
2014-05-25 23:00:00,2014-05-25,2.47
2014-05-26 23:00:00,2014-05-26,2.53
2014-05-27 23:00:00,2014-05-27,2.50
2014-05-28 23:00:00,2014-05-28,2.41
2014-05-29 23:00:00,2014-05-29,2.40
2014-05-30 23:00:00,2014-05-30,2.35
2014-05-31 23:00:00,2014-05-31,2.43
2014-06-01 23:00:00,2014-06-01,2.42
2014-06-02 23:00:00,2014-06-02,2.28
2014-06-03 23:00:00,2014-06-03,2.28
2014-06-04 23:00:00,2014-06-04,2.21
2014-06-05 23:00:00,2014-06-05,2.38
2014-06-06 23:00:00,2014-06-06,2.42
2014-06-07 23:00:00,2014-06-07,2.46
2014-06-08 23:00:00,2014-06-08,2.38
2014-06-09 23:00:00,2014-06-09,2.48
2014-06-10 23:00:00,2014-06-10,3.29
2014-06-11 23:00:00,2014-06-11,3.35
2014-06-12 23:00:00,2014-06-12,3.00
2014-06-13 23:00:00,2014-06-13,2.90
2014-06-14 23:00:00,2014-06-14,2.81
2014-06-15 23:00:00,2014-06-15,2.72
2014-06-16 23:00:00,2014-06-16,2.63
2014-06-17 23:00:00,2014-06-17,2.56
2014-06-18 23:00:00,2014-06-18,2.49
2014-06-19 23:00:00,2014-06-19,2.50
2014-06-20 23:00:00,2014-06-20,2.39
2014-06-21 23:00:00,2014-06-21,2.42
2014-06-22 23:00:00,2014-06-22,2.46
2014-06-23 23:00:00,2014-06-23,2.43
2014-06-24 23:00:00,2014-06-24,2.34
2014-06-25 23:00:00,2014-06-25,2.37
2014-06-26 23:00:00,2014-06-26,2.32
2014-06-27 23:00:00,2014-06-27,2.28
2014-06-28 23:00:00,2014-06-28,2.38
2014-06-29 23:00:00,2014-06-29,2.74
2014-06-30 23:00:00,2014-06-30,2.52
2014-07-01 23:00:00,2014-07-01,2.58
2014-07-02 23:00:00,2014-07-02,2.48
2014-07-03 23:00:00,2014-07-03,2.41
2014-07-04 23:00:00,2014-07-04,2.34
2014-07-05 23:00:00,2014-07-05,2.30
2014-07-06 23:00:00,2014-07-06,2.36
2014-07-07 23:00:00,2014-07-07,2.24
2014-07-08 23:00:00,2014-07-08,2.24
2014-07-09 23:00:00,2014-07-09,2.40
2014-07-10 23:00:00,2014-07-10,2.27
2014-07-11 23:00:00,2014-07-11,2.20
2014-07-12 23:00:00,2014-07-12,2.15
2014-07-13 23:00:00,2014-07-13,2.29
2014-07-14 23:00:00,2014-07-14,2.27
2014-07-15 23:00:00,2014-07-15,2.39
2014-07-16 23:00:00,2014-07-16,2.29
2014-07-17 23:00:00,2014-07-17,2.26
2014-07-18 23:00:00,2014-07-18,2.25
2014-07-19 23:00:00,2014-07-19,3.04
2014-07-20 23:00:00,2014-07-20,2.98
2014-07-21 23:00:00,2014-07-21,2.79
2014-07-22 23:00:00,2014-07-22,2.72
2014-07-23 23:00:00,2014-07-23,3.06
2014-07-24 23:00:00,2014-07-24,3.12
2014-07-25 23:00:00,2014-07-25,2.78
2014-07-26 23:00:00,2014-07-26,2.69
2014-07-27 23:00:00,2014-07-27,2.62
2014-07-28 23:00:00,2014-07-28,2.60
2014-07-29 23:00:00,2014-07-29,2.48
2014-07-30 23:00:00,2014-07-30,2.43
2014-07-31 23:00:00,2014-07-31,2.46
2014-08-01 23:00:00,2014-08-01,2.34
2014-08-02 23:00:00,2014-08-02,2.32
2014-08-03 23:00:00,2014-08-03,2.33
2014-08-04 23:00:00,2014-08-04,2.24
2014-08-05 23:00:00,2014-08-05,2.25
2014-08-06 23:00:00,2014-08-06,2.28
2014-08-07 23:00:00,2014-08-07,2.39
2014-08-08 23:00:00,2014-08-08,2.29
2014-08-09 23:00:00,2014-08-09,2.36
2014-08-10 23:00:00,2014-08-10,2.35
2014-08-11 23:00:00,2014-08-11,2.32
2014-08-12 23:00:00,2014-08-12,2.51
2014-08-13 23:00:00,2014-08-13,2.46
2014-08-14 23:00:00,2014-08-14,2.21
2014-08-15 23:00:00,2014-08-15,2.33
2014-08-16 23:00:00,2014-08-16,2.27
2014-08-17 23:00:00,2014-08-17,2.30
2014-08-18 23:00:00,2014-08-18,2.32
2014-08-19 23:00:00,2014-08-19,2.19
2014-08-20 23:00:00,2014-08-20,2.29
2014-08-21 23:00:00,2014-08-21,2.27
2014-08-22 23:00:00,2014-08-22,2.16
2014-08-23 23:00:00,2014-08-23,2.67
2014-08-24 23:00:00,2014-08-24,2.40
2014-08-25 23:00:00,2014-08-25,2.35
2014-08-26 23:00:00,2014-08-26,2.18
2014-08-27 23:00:00,2014-08-27,2.22
2014-08-28 23:00:00,2014-08-28,2.15
2014-08-29 23:00:00,2014-08-29,2.06
2014-08-30 23:00:00,2014-08-30,2.34
2014-08-31 23:00:00,2014-08-31,2.32
2014-09-01 23:00:00,2014-09-01,2.32
2014-09-02 23:00:00,2014-09-02,2.47
2014-09-03 23:00:00,2014-09-03,2.55
2014-09-04 23:00:00,2014-09-04,2.49
2014-09-05 23:00:00,2014-09-05,2.55
2014-09-06 23:00:00,2014-09-06,2.44
2014-09-07 23:00:00,2014-09-07,2.29
2014-09-08 23:00:00,2014-09-08,2.45
2014-09-09 23:00:00,2014-09-09,2.30
2014-09-10 23:00:00,2014-09-10,2.32
2014-09-11 23:00:00,2014-09-11,2.19
2014-09-12 23:00:00,2014-09-12,2.22
2014-09-13 23:00:00,2014-09-13,2.07
2014-09-14 23:00:00,2014-09-14,2.26
2014-09-15 23:00:00,2014-09-15,2.19
2014-09-16 23:00:00,2014-09-16,2.16
2014-09-17 23:00:00,2014-09-17,2.19
2014-09-18 23:00:00,2014-09-18,2.12
2014-09-19 23:00:00,2014-09-19,2.03
2014-09-20 23:00:00,2014-09-20,2.15
2014-09-21 23:00:00,2014-09-21,2.19
2014-09-22 23:00:00,2014-09-22,2.09
2014-09-23 23:00:00,2014-09-23,2.07
2014-09-24 23:00:00,2014-09-24,2.01
2014-09-25 23:00:00,2014-09-25,2.10
2014-09-26 23:00:00,2014-09-26,2.14
2014-09-27 23:00:00,2014-09-27,1.92
2014-09-28 23:00:00,2014-09-28,2.02
2014-09-29 23:00:00,2014-09-29,2.04
2014-09-30 23:00:00,2014-09-30,1.99
2014-10-01 23:00:00,2014-10-01,1.87
2014-10-02 23:00:00,2014-10-02,1.93
2014-10-03 23:00:00,2014-10-03,2.02
2014-10-04 23:00:00,2014-10-04,2.06
2014-10-05 23:00:00,2014-10-05,1.92
2014-10-06 23:00:00,2014-10-06,2.11
2014-10-07 23:00:00,2014-10-07,2.32
2014-10-08 23:00:00,2014-10-08,2.63
2014-10-09 23:00:00,2014-10-09,2.41
2014-10-10 23:00:00,2014-10-10,3.33
2014-10-11 23:00:00,2014-10-11,3.79
2014-10-12 23:00:00,2014-10-12,3.15
2014-10-13 23:00:00,2014-10-13,4.71
2014-10-14 23:00:00,2014-10-14,12.91
2014-10-15 23:00:00,2014-10-15,4.27
2014-10-16 23:00:00,2014-10-16,3.68
2014-10-17 23:00:00,2014-10-17,3.40
2014-10-18 23:00:00,2014-10-18,3.21
2014-10-19 23:00:00,2014-10-19,3.10
2014-10-20 23:00:00,2014-10-20,3.01
2014-10-21 23:00:00,2014-10-21,2.93
2014-10-22 23:00:00,2014-10-22,2.87
2014-10-23 23:00:00,2014-10-23,2.82
2014-10-24 23:00:00,2014-10-24,2.74
2014-10-25 23:00:00,2014-10-25,2.69
2014-10-26 23:00:00,2014-10-26,2.69
2014-10-27 23:00:00,2014-10-27,2.64
2014-10-28 23:00:00,2014-10-28,2.82
2014-10-29 23:00:00,2014-10-29,3.12
2014-10-30 23:00:00,2014-10-30,3.01
2014-10-31 23:00:00,2014-10-31,2.92
2014-11-01 23:00:00,2014-11-01,2.85
2014-11-02 23:00:00,2014-11-02,2.79
2014-11-03 23:00:00,2014-11-03,2.75
2014-11-04 23:00:00,2014-11-04,2.71
2014-11-05 23:00:00,2014-11-05,4.23
2014-11-06 23:00:00,2014-11-06,4.47
2014-11-07 23:00:00,2014-11-07,3.61
2014-11-08 23:00:00,2014-11-08,3.35
2014-11-09 23:00:00,2014-11-09,3.20
2014-11-10 23:00:00,2014-11-10,3.07
2014-11-11 23:00:00,2014-11-11,2.99
2014-11-12 23:00:00,2014-11-12,2.92
2014-11-13 23:00:00,2014-11-13,2.88
2014-11-14 23:00:00,2014-11-14,2.83
2014-11-15 23:00:00,2014-11-15,2.77
2014-11-16 23:00:00,2014-11-16,2.97
2014-11-17 23:00:00,2014-11-17,6.37
2014-11-18 23:00:00,2014-11-18,3.87
2014-11-19 23:00:00,2014-11-19,3.49
2014-11-20 23:00:00,2014-11-20,3.30
2014-11-21 23:00:00,2014-11-21,3.16
2014-11-22 23:00:00,2014-11-22,3.07
2014-11-23 23:00:00,2014-11-23,3.14
2014-11-24 23:00:00,2014-11-24,3.13
2014-11-25 23:00:00,2014-11-25,3.02
2014-11-26 23:00:00,2014-11-26,2.98
2014-11-27 23:00:00,2014-11-27,2.92
2014-11-28 23:00:00,2014-11-28,2.88
2014-11-29 23:00:00,2014-11-29,2.85
2014-11-30 23:00:00,2014-11-30,2.82
2014-12-01 23:00:00,2014-12-01,2.96
2014-12-02 23:00:00,2014-12-02,4.53
2014-12-03 23:00:00,2014-12-03,3.61
2014-12-04 23:00:00,2014-12-04,3.37
2014-12-05 23:00:00,2014-12-05,3.35
2014-12-06 23:00:00,2014-12-06,6.17
2014-12-07 23:00:00,2014-12-07,3.98
2014-12-08 23:00:00,2014-12-08,3.57
2014-12-09 23:00:00,2014-12-09,3.37
2014-12-10 23:00:00,2014-12-10,3.24
2014-12-11 23:00:00,2014-12-11,3.13
2014-12-12 23:00:00,2014-12-12,3.05
2014-12-13 23:00:00,2014-12-13,2.99
2014-12-14 23:00:00,2014-12-14,2.94
2014-12-15 23:00:00,2014-12-15,2.89
2014-12-16 23:00:00,2014-12-16,2.96
2014-12-17 23:00:00,2014-12-17,2.90
2014-12-18 23:00:00,2014-12-18,2.88
2014-12-19 23:00:00,2014-12-19,2.85
2014-12-20 23:00:00,2014-12-20,2.84
2014-12-21 23:00:00,2014-12-21,2.82
2014-12-22 23:00:00,2014-12-22,2.79
2014-12-23 23:00:00,2014-12-23,3.47
2014-12-24 23:00:00,2014-12-24,5.29
2014-12-25 23:00:00,2014-12-25,3.88
2014-12-26 23:00:00,2014-12-26,3.50
2014-12-27 23:00:00,2014-12-27,3.66
2014-12-28 23:00:00,2014-12-28,5.86
2014-12-29 23:00:00,2014-12-29,4.64
2014-12-30 23:00:00,2014-12-30,3.84
2014-12-31 23:00:00,2014-12-31,3.54
2015-01-01 23:00:00,2015-01-01,3.39
2015-01-02 23:00:00,2015-01-02,3.28
2015-01-03 23:00:00,2015-01-03,3.80
2015-01-04 23:00:00,2015-01-04,4.69
2015-01-05 23:00:00,2015-01-05,3.79
2015-01-06 23:00:00,2015-01-06,3.52
2015-01-07 23:00:00,2015-01-07,3.34
2015-01-08 23:00:00,2015-01-08,3.20
2015-01-09 23:00:00,2015-01-09,3.12
2015-01-10 23:00:00,2015-01-10,3.05
2015-01-11 23:00:00,2015-01-11,3.01
2015-01-12 23:00:00,2015-01-12,7.53
2015-01-13 23:00:00,2015-01-13,3.93
2015-01-14 23:00:00,2015-01-14,3.57
2015-01-15 23:00:00,2015-01-15,3.36
2015-01-16 23:00:00,2015-01-16,3.24
2015-01-17 23:00:00,2015-01-17,3.16
2015-01-18 23:00:00,2015-01-18,3.08
2015-01-19 23:00:00,2015-01-19,3.03
2015-01-20 23:00:00,2015-01-20,2.97
2015-01-21 23:00:00,2015-01-21,2.92
2015-01-22 23:00:00,2015-01-22,2.87
2015-01-23 23:00:00,2015-01-23,2.99
2015-01-24 23:00:00,2015-01-24,3.29
2015-01-25 23:00:00,2015-01-25,3.17
2015-01-26 23:00:00,2015-01-26,3.08
2015-01-27 23:00:00,2015-01-27,3.03
2015-01-28 23:00:00,2015-01-28,2.98
2015-01-29 23:00:00,2015-01-29,2.93
2015-01-30 23:00:00,2015-01-30,2.89
2015-01-31 23:00:00,2015-01-31,2.86
2015-02-01 23:00:00,2015-02-01,3.18
2015-02-02 23:00:00,2015-02-02,3.62
2015-02-03 23:00:00,2015-02-03,3.30
2015-02-04 23:00:00,2015-02-04,3.17
2015-02-05 23:00:00,2015-02-05,3.08
2015-02-06 23:00:00,2015-02-06,3.00
2015-02-07 23:00:00,2015-02-07,2.96
2015-02-08 23:00:00,2015-02-08,2.92
2015-02-09 23:00:00,2015-02-09,2.88
2015-02-10 23:00:00,2015-02-10,2.84
2015-02-11 23:00:00,2015-02-11,2.81
2015-02-12 23:00:00,2015-02-12,2.79
2015-02-13 23:00:00,2015-02-13,2.74
2015-02-14 23:00:00,2015-02-14,2.74
2015-02-15 23:00:00,2015-02-15,2.71
2015-02-16 23:00:00,2015-02-16,2.88
2015-02-17 23:00:00,2015-02-17,3.18
2015-02-18 23:00:00,2015-02-18,3.05
2015-02-19 23:00:00,2015-02-19,2.95
2015-02-20 23:00:00,2015-02-20,2.92
2015-02-21 23:00:00,2015-02-21,8.92
2015-02-22 23:00:00,2015-02-22,5.45
2015-02-23 23:00:00,2015-02-23,4.09
2015-02-24 23:00:00,2015-02-24,3.70
2015-02-25 23:00:00,2015-02-25,3.49
2015-02-26 23:00:00,2015-02-26,3.36
2015-02-27 23:00:00,2015-02-27,3.23
2015-02-28 23:00:00,2015-02-28,3.16
2015-03-01 23:00:00,2015-03-01,3.14
2015-03-02 23:00:00,2015-03-02,3.39
2015-03-03 23:00:00,2015-03-03,3.26
2015-03-04 23:00:00,2015-03-04,11.41
2015-03-06 23:00:00,2015-03-06,4.48
2015-03-07 23:00:00,2015-03-07,4.05
2015-03-08 23:00:00,2015-03-08,3.86
2015-03-09 23:00:00,2015-03-09,3.69
2015-03-10 23:00:00,2015-03-10,4.38
2015-03-11 23:00:00,2015-03-11,4.75
2015-03-12 23:00:00,2015-03-12,3.92
2015-03-13 23:00:00,2015-03-13,3.72
2015-03-14 23:00:00,2015-03-14,3.66
2015-03-15 23:00:00,2015-03-15,3.57
2015-03-16 23:00:00,2015-03-16,3.40
2015-03-17 23:00:00,2015-03-17,3.29
2015-03-18 23:00:00,2015-03-18,3.18
2015-03-19 23:00:00,2015-03-19,3.16
2015-03-20 23:00:00,2015-03-20,3.14
2015-03-21 23:00:00,2015-03-21,3.10
2015-03-22 23:00:00,2015-03-22,3.04
2015-03-23 23:00:00,2015-03-23,3.01
2015-03-24 23:00:00,2015-03-24,2.97
2015-03-25 23:00:00,2015-03-25,2.93
2015-03-26 23:00:00,2015-03-26,3.36
2015-03-27 23:00:00,2015-03-27,3.19
2015-03-28 23:00:00,2015-03-28,3.06
2015-03-29 23:00:00,2015-03-29,3.00
2015-03-30 23:00:00,2015-03-30,2.98
2015-03-31 23:00:00,2015-03-31,2.91
2015-04-01 23:00:00,2015-04-01,2.87
2015-04-02 23:00:00,2015-04-02,2.89
2015-04-03 23:00:00,2015-04-03,3.60
2015-04-04 23:00:00,2015-04-04,3.30
2015-04-05 23:00:00,2015-04-05,3.12
2015-04-06 23:00:00,2015-04-06,3.63
2015-04-07 23:00:00,2015-04-07,4.17
2015-04-08 23:00:00,2015-04-08,3.63
2015-04-09 23:00:00,2015-04-09,3.37
2015-04-10 23:00:00,2015-04-10,3.55
2015-04-11 23:00:00,2015-04-11,3.29
2015-04-12 23:00:00,2015-04-12,3.17
2015-04-13 23:00:00,2015-04-13,3.27
2015-04-14 23:00:00,2015-04-14,3.55
2015-04-15 23:00:00,2015-04-15,3.51
2015-04-16 23:00:00,2015-04-16,3.60
2015-04-17 23:00:00,2015-04-17,3.54
2015-04-18 23:00:00,2015-04-18,3.34
2015-04-19 23:00:00,2015-04-19,3.85
2015-04-20 23:00:00,2015-04-20,3.98
2015-04-21 23:00:00,2015-04-21,3.47
2015-04-22 23:00:00,2015-04-22,3.25
2015-04-23 23:00:00,2015-04-23,3.14
2015-04-24 23:00:00,2015-04-24,3.05
2015-04-25 23:00:00,2015-04-25,3.07
2015-04-26 23:00:00,2015-04-26,3.01
2015-04-27 23:00:00,2015-04-27,2.93
2015-04-28 23:00:00,2015-04-28,2.89
2015-04-29 23:00:00,2015-04-29,2.83
2015-04-30 23:00:00,2015-04-30,2.79
2015-05-01 23:00:00,2015-05-01,2.74
2015-05-02 23:00:00,2015-05-02,2.71
2015-05-03 23:00:00,2015-05-03,2.71
2015-05-04 23:00:00,2015-05-04,2.68
2015-05-05 23:00:00,2015-05-05,2.61
2015-05-06 23:00:00,2015-05-06,2.61
2015-05-07 23:00:00,2015-05-07,2.56
2015-05-08 23:00:00,2015-05-08,2.51
2015-05-09 23:00:00,2015-05-09,2.48
2015-05-10 23:00:00,2015-05-10,2.53
2015-05-11 23:00:00,2015-05-11,2.45
2015-05-12 23:00:00,2015-05-12,2.45
2015-05-13 23:00:00,2015-05-13,2.36
2015-05-14 23:00:00,2015-05-14,2.32
2015-05-15 23:00:00,2015-05-15,2.35
2015-05-16 23:00:00,2015-05-16,2.57
2015-05-17 23:00:00,2015-05-17,2.44
2015-05-18 23:00:00,2015-05-18,2.76
2015-05-19 23:00:00,2015-05-19,2.54
2015-05-20 23:00:00,2015-05-20,2.60
2015-05-21 23:00:00,2015-05-21,2.57
2015-05-22 23:00:00,2015-05-22,2.48
2015-05-23 23:00:00,2015-05-23,2.46
2015-05-24 23:00:00,2015-05-24,2.38
2015-05-25 23:00:00,2015-05-25,2.51
2015-05-26 23:00:00,2015-05-26,2.43
2015-05-27 23:00:00,2015-05-27,2.41
2015-05-28 23:00:00,2015-05-28,2.49
2015-05-29 23:00:00,2015-05-29,2.50
2015-05-30 23:00:00,2015-05-30,2.44
2015-05-31 23:00:00,2015-05-31,2.82
2015-06-01 23:00:00,2015-06-01,2.95
2015-06-02 23:00:00,2015-06-02,2.86
2015-06-03 23:00:00,2015-06-03,2.74
2015-06-04 23:00:00,2015-06-04,2.63
2015-06-05 23:00:00,2015-06-05,2.54
2015-06-06 23:00:00,2015-06-06,2.49
2015-06-07 23:00:00,2015-06-07,2.50
2015-06-08 23:00:00,2015-06-08,3.04
2015-06-09 23:00:00,2015-06-09,2.63
2015-06-10 23:00:00,2015-06-10,2.58
2015-06-11 23:00:00,2015-06-11,2.56
2015-06-12 23:00:00,2015-06-12,2.57
2015-06-13 23:00:00,2015-06-13,2.43
2015-06-14 23:00:00,2015-06-14,2.39
2015-06-15 23:00:00,2015-06-15,2.41
2015-06-16 23:00:00,2015-06-16,2.34
2015-06-17 23:00:00,2015-06-17,2.33
2015-06-18 23:00:00,2015-06-18,2.31
2015-06-19 23:00:00,2015-06-19,2.41
2015-06-20 23:00:00,2015-06-20,2.41
2015-06-21 23:00:00,2015-06-21,2.32
2015-06-22 23:00:00,2015-06-22,2.34
2015-06-23 23:00:00,2015-06-23,3.25
2015-06-24 23:00:00,2015-06-24,2.83
2015-06-25 23:00:00,2015-06-25,2.66
2015-06-26 23:00:00,2015-06-26,2.86
2015-06-27 23:00:00,2015-06-27,3.34
2015-06-28 23:00:00,2015-06-28,3.02
2015-06-29 23:00:00,2015-06-29,2.93
2015-06-30 23:00:00,2015-06-30,2.80
2015-07-01 23:00:00,2015-07-01,2.83
2015-07-02 23:00:00,2015-07-02,3.48
2015-07-03 23:00:00,2015-07-03,3.28
2015-07-04 23:00:00,2015-07-04,4.30
2015-07-05 23:00:00,2015-07-05,4.60
2015-07-06 23:00:00,2015-07-06,3.70
2015-07-08 23:00:00,2015-07-08,2.98
2015-07-09 23:00:00,2015-07-09,2.99
2015-07-10 23:00:00,2015-07-10,2.89
2015-07-11 23:00:00,2015-07-11,2.79
2015-07-12 23:00:00,2015-07-12,2.85
2015-07-13 23:00:00,2015-07-13,2.71
2015-07-14 23:00:00,2015-07-14,2.96
2015-07-15 23:00:00,2015-07-15,2.74
2015-07-16 23:00:00,2015-07-16,2.66
2015-07-17 23:00:00,2015-07-17,2.60
2015-07-18 23:00:00,2015-07-18,2.55
2015-07-19 23:00:00,2015-07-19,2.50
2015-07-20 23:00:00,2015-07-20,2.50
2015-07-21 23:00:00,2015-07-21,2.52
2015-07-22 23:00:00,2015-07-22,2.81
2015-07-23 23:00:00,2015-07-23,2.89
2015-07-24 23:00:00,2015-07-24,2.70
2015-07-25 23:00:00,2015-07-25,2.65
2015-07-26 23:00:00,2015-07-26,2.56
2015-07-27 23:00:00,2015-07-27,2.57
2015-07-28 23:00:00,2015-07-28,2.56
2015-07-29 23:00:00,2015-07-29,2.55
2015-07-30 23:00:00,2015-07-30,2.54
2015-07-31 23:00:00,2015-07-31,2.43
2015-08-01 23:00:00,2015-08-01,2.41
2015-08-02 23:00:00,2015-08-02,2.38
2015-08-03 23:00:00,2015-08-03,2.45
2015-08-04 23:00:00,2015-08-04,2.35
2015-08-05 23:00:00,2015-08-05,2.75
2015-08-06 23:00:00,2015-08-06,2.77
2015-08-07 23:00:00,2015-08-07,2.63
2015-08-08 23:00:00,2015-08-08,2.63
2015-08-09 23:00:00,2015-08-09,2.64
2015-08-10 23:00:00,2015-08-10,2.43
2015-08-11 23:00:00,2015-08-11,2.45
2015-08-12 23:00:00,2015-08-12,2.42
2015-08-13 23:00:00,2015-08-13,2.47
2015-08-14 23:00:00,2015-08-14,2.86
2015-08-15 23:00:00,2015-08-15,2.58
2015-08-16 23:00:00,2015-08-16,2.55
2015-08-17 23:00:00,2015-08-17,2.76
2015-08-18 23:00:00,2015-08-18,3.06
2015-08-19 23:00:00,2015-08-19,3.37
2015-08-20 23:00:00,2015-08-20,3.51
2015-08-21 23:00:00,2015-08-21,3.10
2015-08-22 23:00:00,2015-08-22,2.90
2015-08-23 23:00:00,2015-08-23,3.69
2015-08-24 23:00:00,2015-08-24,3.12
2015-08-25 23:00:00,2015-08-25,2.97
2015-08-26 23:00:00,2015-08-26,2.81
2015-08-27 23:00:00,2015-08-27,2.77
2015-08-28 23:00:00,2015-08-28,2.73
2015-08-29 23:00:00,2015-08-29,2.69
2015-08-30 23:00:00,2015-08-30,2.66
2015-08-31 23:00:00,2015-08-31,2.69
2015-09-01 23:00:00,2015-09-01,2.68
2015-09-02 23:00:00,2015-09-02,2.61
2015-09-03 23:00:00,2015-09-03,2.49
2015-09-04 23:00:00,2015-09-04,2.44
2015-09-05 23:00:00,2015-09-05,2.31
2015-09-06 23:00:00,2015-09-06,2.31
2015-09-07 23:00:00,2015-09-07,2.44
2015-09-08 23:00:00,2015-09-08,2.33
2015-09-09 23:00:00,2015-09-09,2.35
2015-09-10 23:00:00,2015-09-10,2.43
2015-09-11 23:00:00,2015-09-11,2.59
2015-09-12 23:00:00,2015-09-12,2.98
2015-09-13 23:00:00,2015-09-13,2.82
2015-09-14 23:00:00,2015-09-14,2.66
2015-09-15 23:00:00,2015-09-15,2.64
2015-09-16 23:00:00,2015-09-16,2.61
2015-09-17 23:00:00,2015-09-17,2.37
2015-09-18 23:00:00,2015-09-18,2.40
2015-09-19 23:00:00,2015-09-19,2.24
2015-09-20 23:00:00,2015-09-20,2.34
2015-09-21 23:00:00,2015-09-21,2.43
2015-09-22 23:00:00,2015-09-22,2.22
2015-09-23 23:00:00,2015-09-23,2.30
2015-09-24 23:00:00,2015-09-24,2.13
2015-09-25 23:00:00,2015-09-25,2.16
2015-09-26 23:00:00,2015-09-26,2.18
2015-09-27 23:00:00,2015-09-27,2.40
2015-09-28 23:00:00,2015-09-28,2.32
2015-09-29 23:00:00,2015-09-29,2.35
2015-09-30 23:00:00,2015-09-30,2.38
2015-10-01 23:00:00,2015-10-01,2.73
2015-10-02 23:00:00,2015-10-02,2.63
2015-10-03 23:00:00,2015-10-03,2.59
2015-10-04 23:00:00,2015-10-04,2.65
2015-10-05 23:00:00,2015-10-05,2.60
2015-10-06 23:00:00,2015-10-06,2.54
2015-10-07 23:00:00,2015-10-07,2.44
2015-10-08 23:00:00,2015-10-08,2.45
2015-10-09 23:00:00,2015-10-09,2.48
2015-10-10 23:00:00,2015-10-10,2.52
2015-10-11 23:00:00,2015-10-11,2.57
2015-10-12 23:00:00,2015-10-12,2.55
2015-10-13 23:00:00,2015-10-13,2.52
2015-10-14 23:00:00,2015-10-14,2.53
2015-10-15 23:00:00,2015-10-15,2.54
2015-10-16 23:00:00,2015-10-16,2.48
2015-10-17 23:00:00,2015-10-17,2.40
2015-10-18 23:00:00,2015-10-18,2.43
2015-10-19 23:00:00,2015-10-19,2.34
2015-10-20 23:00:00,2015-10-20,2.37
2015-10-21 23:00:00,2015-10-21,2.31
2015-10-22 23:00:00,2015-10-22,2.27
2015-10-23 23:00:00,2015-10-23,2.23
2015-10-24 23:00:00,2015-10-24,2.23
2015-10-25 23:00:00,2015-10-25,2.24
2015-10-26 23:00:00,2015-10-26,2.54
2015-10-27 23:00:00,2015-10-27,2.64
2015-10-28 23:00:00,2015-10-28,2.66
2015-10-29 23:00:00,2015-10-29,2.85
2015-10-30 23:00:00,2015-10-30,2.73
2015-10-31 23:00:00,2015-10-31,2.67
2015-11-01 23:00:00,2015-11-01,2.68
2015-11-02 23:00:00,2015-11-02,2.65
2015-11-03 23:00:00,2015-11-03,2.62
2015-11-04 23:00:00,2015-11-04,2.62
2015-11-05 23:00:00,2015-11-05,2.59
2015-11-06 23:00:00,2015-11-06,2.67
2015-11-07 23:00:00,2015-11-07,2.69
2015-11-08 23:00:00,2015-11-08,2.67
2015-11-09 23:00:00,2015-11-09,2.68
2015-11-10 23:00:00,2015-11-10,2.66
2015-11-11 23:00:00,2015-11-11,2.66
2015-11-12 23:00:00,2015-11-12,2.65
2015-11-13 23:00:00,2015-11-13,2.56
2015-11-14 23:00:00,2015-11-14,2.55
2015-11-15 23:00:00,2015-11-15,2.56
2015-11-16 23:00:00,2015-11-16,2.55
2015-11-17 23:00:00,2015-11-17,2.50
2015-11-18 23:00:00,2015-11-18,7.30
2015-11-19 23:00:00,2015-11-19,3.51
2015-11-20 23:00:00,2015-11-20,3.19
2015-11-21 23:00:00,2015-11-21,3.00
2015-11-22 23:00:00,2015-11-22,2.94
2015-11-23 23:00:00,2015-11-23,2.85
2015-11-24 23:00:00,2015-11-24,2.86
2015-11-25 23:00:00,2015-11-25,2.75
2015-11-26 23:00:00,2015-11-26,2.69
2015-11-27 23:00:00,2015-11-27,2.65
